A,B,,C,D,E,F,G,H
,,,0,5.38530813851186,0,5.38530813851186,0,5.38530813851186
,,,0,5.38648537466661,0,5.38648537466661,0,5.38648537466661
,,,0,5.38766261082136,0,5.38766261082136,0,5.38766261082136
,,,0,5.38883984697611,0,5.38883984697611,0,5.38883984697611
,,,0,5.39001708313086,0,5.39001708313086,0,5.39001708313086
,,,0,5.39119431928561,0,5.39119431928561,0,5.39119431928561
,,,0,5.39237155544035,0,5.39237155544035,0,5.39237155544035
,,,0,5.3935487915951,0,5.3935487915951,0,5.3935487915951
,,,0,5.39472602774985,0,5.39472602774985,0,5.39472602774985
,,,0,5.3959032639046,0,5.3959032639046,0,5.3959032639046
,,,0,5.39708050005935,0,5.39708050005935,0,5.39708050005935
,,,0,5.3982577362141,0,5.3982577362141,0,5.3982577362141
,,,0,5.39943497236885,0,5.39943497236885,0,5.39943497236885
,,,0,5.4006122085236,0,5.4006122085236,0,5.4006122085236
,,,0,5.40178944467834,0,5.40178944467834,0,5.40178944467834
,,,0,5.40296668083309,0,5.40296668083309,0,5.40296668083309
,,,0,5.40414391698784,0,5.40414391698784,0,5.40414391698784
,,,0,5.40532115314259,0,5.40532115314259,0,5.40532115314259
,,,0,5.40649838929734,0,5.40649838929734,0,5.40649838929734
,,,0,5.40767562545208,0,5.40767562545208,0,5.40767562545208
,,,0,5.40885286160683,0,5.40885286160683,0,5.40885286160683
,,,0,5.41003009776158,0,5.41003009776158,0,5.41003009776158
,,,0,5.41120733391633,0,5.41120733391633,0,5.41120733391633
,,,0,5.41238457007108,0,5.41238457007108,0,5.41238457007108
,,,0,5.41356180622582,0,5.41356180622582,0,5.41356180622582
,,,0,5.41473904238057,0,5.41473904238057,0,5.41473904238057
,,,0,5.41591627853532,0,5.41591627853532,0,5.41591627853532
,,,0,5.41709351469007,0,5.41709351469007,0,5.41709351469007
,,,0,5.41827075084482,0,5.41827075084482,0,5.41827075084482
,,,0,5.41944798699957,0,5.41944798699957,0,5.41944798699957
,,,0,5.42062522315431,0,5.42062522315431,0,5.42062522315431
,,,0,5.42180245930906,0,5.42180245930906,0,5.42180245930906
,,,0,5.42297969546381,0,5.42297969546381,0,5.42297969546381
,,,0,5.42415693161856,0,5.42415693161856,0,5.42415693161856
,,,0,5.42533416777331,0,5.42533416777331,0,5.42533416777331
,,,0,5.42651140392806,0,5.42651140392806,0,5.42651140392806
,,,0,5.42768864008281,0,5.42768864008281,0,5.42768864008281
,,,0,5.42886587623755,0,5.42886587623755,0,5.42886587623755
,,,0,5.4300431123923,0,5.4300431123923,0,5.4300431123923
,,,0,5.43122034854705,0,5.43122034854705,0,5.43122034854705
,,,0,5.4323975847018,0,5.4323975847018,0,5.4323975847018
,,,0,5.43357482085655,0,5.43357482085655,0,5.43357482085655
,,,0,5.4347520570113,0,5.4347520570113,0,5.4347520570113
,,,0,5.43592929316605,0,5.43592929316605,0,5.43592929316605
,,,0,5.43710652932079,0,5.43710652932079,0,5.43710652932079
,,,0,5.43828376547554,0,5.43828376547554,0,5.43828376547554
,,,0,5.43946100163029,0,5.43946100163029,0,5.43946100163029
,,,0,5.44063823778504,0,5.44063823778504,0,5.44063823778504
,,,0,5.44181547393979,0,5.44181547393979,0,5.44181547393979
,,,0,5.44299271009454,0,5.44299271009454,0,5.44299271009454
,,,0,5.44416994624928,0,5.44416994624928,0,5.44416994624928
,,,0,5.44534718240403,0,5.44534718240403,0,5.44534718240403
,,,0,5.44652441855878,0,5.44652441855878,0,5.44652441855878
,,,0,5.44770165471353,0,5.44770165471353,0,5.44770165471353
,,,0,5.44887889086828,0,5.44887889086828,0,5.44887889086828
,,,0,5.45005612702303,0,5.45005612702303,0,5.45005612702303
,,,0,5.45123336317777,0,5.45123336317777,0,5.45123336317777
,,,0,5.45241059933252,0,5.45241059933252,0,5.45241059933252
,,,0,5.45358783548727,0,5.45358783548727,0,5.45358783548727
,,,0,5.45476507164202,0,5.45476507164202,0,5.45476507164202
,,,0,5.45594230779677,0,5.45594230779677,0,5.45594230779677
,,,0,5.45711954395152,0,5.45711954395152,0,5.45711954395152
,,,0,5.45829678010626,0,5.45829678010626,0,5.45829678010626
,,,0,5.45947401626101,0,5.45947401626101,0,5.45947401626101
,,,0,5.46065125241576,0,5.46065125241576,0,5.46065125241576
,,,0,5.46182848857051,0,5.46182848857051,0,5.46182848857051
,,,0,5.46300572472526,0,5.46300572472526,0,5.46300572472526
,,,0,5.46418296088001,0,5.46418296088001,0,5.46418296088001
,,,0,5.46536019703475,0,5.46536019703475,0,5.46536019703475
,,,0,5.4665374331895,0,5.4665374331895,0,5.4665374331895
,,,0,5.46771466934425,0,5.46771466934425,0,5.46771466934425
,,,0,5.468891905499,0,5.468891905499,0,5.468891905499
,,,0,5.47006914165375,0,5.47006914165375,0,5.47006914165375
,,,0,5.4712463778085,0,5.4712463778085,0,5.4712463778085
,,,0,5.47242361396325,0,5.47242361396325,0,5.47242361396325
,,,0,5.47360085011799,0,5.47360085011799,0,5.47360085011799
,,,0,5.47477808627274,0,5.47477808627274,0,5.47477808627274
,,,0,5.47595532242749,0,5.47595532242749,0,5.47595532242749
,,,0,5.47713255858224,0,5.47713255858224,0,5.47713255858224
,,,0,5.47830979473699,0,5.47830979473699,0,5.47830979473699
,,,0,5.47948703089174,0,5.47948703089174,0,5.47948703089174
,,,0,5.48066426704648,0,5.48066426704648,0,5.48066426704648
,,,0,5.48184150320123,0,5.48184150320123,0,5.48184150320123
,,,0,5.48301873935598,0,5.48301873935598,0,5.48301873935598
,,,0,5.48419597551073,0,5.48419597551073,0,5.48419597551073
,,,0,5.48537321166548,0,5.48537321166548,0,5.48537321166548
,,,0,5.48655044782023,0,5.48655044782023,0,5.48655044782023
,,,0,5.48772768397497,0,5.48772768397497,0,5.48772768397497
,,,0,5.48890492012972,0,5.48890492012972,0,5.48890492012972
,,,0,5.49008215628447,0,5.49008215628447,0,5.49008215628447
,,,0,5.49125939243922,0,5.49125939243922,0,5.49125939243922
,,,0,5.49243662859397,0,5.49243662859397,0,5.49243662859397
,,,0,5.49361386474871,0,5.49361386474871,0,5.49361386474871
,,,0,5.49479110090346,0,5.49479110090346,0,5.49479110090346
,,,0,5.49596833705821,0,5.49596833705821,0,5.49596833705821
,,,0,5.49714557321296,0,5.49714557321296,0,5.49714557321296
,,,0,5.49832280936771,0,5.49832280936771,0,5.49832280936771
,,,0,5.49950004552246,0,5.49950004552246,0,5.49950004552246
,,,0,5.50067728167721,0,5.50067728167721,0,5.50067728167721
,,,0,5.50185451783195,0,5.50185451783195,0,5.50185451783195
,,,0,5.5030317539867,0,5.5030317539867,0,5.5030317539867
,,,0,5.50420899014145,0,5.50420899014145,0,5.50420899014145
,,,0,5.5053862262962,0,5.5053862262962,0,5.5053862262962
,,,0,5.50656346245095,0,5.50656346245095,0,5.50656346245095
,,,0,5.5077406986057,0,5.5077406986057,0,5.5077406986057
,,,0,5.50891793476045,0,5.50891793476045,0,5.50891793476045
,,,0,5.51009517091519,0,5.51009517091519,0,5.51009517091519
,,,0,5.51127240706994,0,5.51127240706994,0,5.51127240706994
,,,0,5.51244964322469,0,5.51244964322469,0,5.51244964322469
,,,0,5.51362687937944,0,5.51362687937944,0,5.51362687937944
,,,0,5.51480411553419,0,5.51480411553419,0,5.51480411553419
,,,0,5.51598135168894,0,5.51598135168894,0,5.51598135168894
,,,0,5.51715858784368,0,5.51715858784368,0,5.51715858784368
,,,0,5.51833582399843,0,5.51833582399843,0,5.51833582399843
,,,0,5.51951306015318,0,5.51951306015318,0,5.51951306015318
,,,0,5.52069029630793,0,5.52069029630793,0,5.52069029630793
,,,0,5.52186753246268,0,5.52186753246268,0,5.52186753246268
,,,0,5.52304476861742,0,5.52304476861742,0,5.52304476861742
,,,0,5.52422200477217,0,5.52422200477217,0,5.52422200477217
,,,0,5.52539924092692,0,5.52539924092692,0,5.52539924092692
,,,0,5.52657647708167,0,5.52657647708167,0,5.52657647708167
,,,0,5.52775371323642,0,5.52775371323642,0,5.52775371323642
,,,0,5.52893094939117,0,5.52893094939117,0,5.52893094939117
,,,0,5.53010818554591,0,5.53010818554591,0,5.53010818554591
,,,0,5.53128542170066,0,5.53128542170066,0,5.53128542170066
,,,0,5.53246265785541,0,5.53246265785541,0,5.53246265785541
,,,0,5.53363989401016,0,5.53363989401016,0,5.53363989401016
,,,0,5.53481713016491,0,5.53481713016491,0,5.53481713016491
,,,0,5.53599436631966,0,5.53599436631966,0,5.53599436631966
,,,0,5.53717160247441,0,5.53717160247441,0,5.53717160247441
,,,0,5.53834883862915,0,5.53834883862915,0,5.53834883862915
,,,0,5.5395260747839,0,5.5395260747839,0,5.5395260747839
,,,0,5.54070331093865,0,5.54070331093865,0,5.54070331093865
,,,0,5.5418805470934,0,5.5418805470934,0,5.5418805470934
,,,0,5.54305778324815,0,5.54305778324815,0,5.54305778324815
,,,0,5.5442350194029,0,5.5442350194029,0,5.5442350194029
,,,0,5.54541225555765,0,5.54541225555765,0,5.54541225555765
,,,0,5.54658949171239,0,5.54658949171239,0,5.54658949171239
,,,0,5.54776672786714,0,5.54776672786714,0,5.54776672786714
,,,0,5.54894396402189,0,5.54894396402189,0,5.54894396402189
,,,0,5.55012120017664,0,5.55012120017664,0,5.55012120017664
,,,0,5.55129843633139,0,5.55129843633139,0,5.55129843633139
,,,0,5.55247567248614,0,5.55247567248614,0,5.55247567248614
,,,0,5.55365290864088,0,5.55365290864088,0,5.55365290864088
,,,0,5.55483014479563,0,5.55483014479563,0,5.55483014479563
,,,0,5.55600738095038,0,5.55600738095038,0,5.55600738095038
,,,0,5.55718461710513,0,5.55718461710513,0,5.55718461710513
,,,0,5.55836185325988,0,5.55836185325988,0,5.55836185325988
,,,0,5.55953908941462,0,5.55953908941462,0,5.55953908941462
,,,0,5.56071632556937,0,5.56071632556937,0,5.56071632556937
,,,0,5.56189356172412,0,5.56189356172412,0,5.56189356172412
,,,0,5.56307079787887,0,5.56307079787887,0,5.56307079787887
,,,0,5.56424803403362,0,5.56424803403362,0,5.56424803403362
,,,0,5.56542527018837,0,5.56542527018837,0,5.56542527018837
,,,0,5.56660250634311,0,5.56660250634311,0,5.56660250634311
,,,0,5.56777974249786,0,5.56777974249786,0,5.56777974249786
,,,0,5.56895697865261,0,5.56895697865261,0,5.56895697865261
,,,0,5.57013421480736,0,5.57013421480736,0,5.57013421480736
,,,0,5.57131145096211,0,5.57131145096211,0,5.57131145096211
,,,0,5.57248868711686,0,5.57248868711686,0,5.57248868711686
,,,0,5.57366592327161,0,5.57366592327161,0,5.57366592327161
,,,0,5.57484315942635,0,5.57484315942635,0,5.57484315942635
,,,0,5.5760203955811,0,5.5760203955811,0,5.5760203955811
,,,0,5.57719763173585,0,5.57719763173585,0,5.57719763173585
,,,0,5.5783748678906,0,5.5783748678906,0,5.5783748678906
,,,0,5.57955210404535,0,5.57955210404535,0,5.57955210404535
,,,0,5.5807293402001,0,5.5807293402001,0,5.5807293402001
,,,0,5.58190657635485,0,5.58190657635485,0,5.58190657635485
,,,0,5.58308381250959,0,5.58308381250959,0,5.58308381250959
,,,0,5.58426104866434,0,5.58426104866434,0,5.58426104866434
,,,0,5.58543828481909,0,5.58543828481909,0,5.58543828481909
,,,0,5.58661552097384,0,5.58661552097384,0,5.58661552097384
,,,0,5.58779275712859,0,5.58779275712859,0,5.58779275712859
,,,0,5.58896999328334,0,5.58896999328334,0,5.58896999328334
,,,0,5.59014722943808,0,5.59014722943808,0,5.59014722943808
,,,0,5.59132446559283,0,5.59132446559283,0,5.59132446559283
,,,0,5.59250170174758,0,5.59250170174758,0,5.59250170174758
,,,0,5.59367893790233,0,5.59367893790233,0,5.59367893790233
,,,0,5.59485617405708,0,5.59485617405708,0,5.59485617405708
,,,0,5.59603341021183,0,5.59603341021183,0,5.59603341021183
,,,0,5.59721064636657,0,5.59721064636657,0,5.59721064636657
,,,0,5.59838788252132,0,5.59838788252132,0,5.59838788252132
,,,0,5.59956511867607,0,5.59956511867607,0,5.59956511867607
,,,0,5.60074235483082,0,5.60074235483082,0,5.60074235483082
,,,0,5.60191959098557,0,5.60191959098557,0,5.60191959098557
,,,0,5.60309682714031,0,5.60309682714031,0,5.60309682714031
,,,0,5.60427406329506,0,5.60427406329506,0,5.60427406329506
,,,0,5.60545129944981,0,5.60545129944981,0,5.60545129944981
,,,0,5.60662853560456,0,5.60662853560456,0,5.60662853560456
,,,0,5.60780577175931,0,5.60780577175931,0,5.60780577175931
,,,0,5.60898300791406,0,5.60898300791406,0,5.60898300791406
,,,0,5.61016024406881,0,5.61016024406881,0,5.61016024406881
,,,0,5.61133748022355,0,5.61133748022355,0,5.61133748022355
,,,0,5.6125147163783,0,5.6125147163783,0,5.6125147163783
,,,0,5.61369195253305,0,5.61369195253305,0,5.61369195253305
,,,0,5.6148691886878,0,5.6148691886878,0,5.6148691886878
,,,0,5.61604642484255,0,5.61604642484255,0,5.61604642484255
,,,0,5.6172236609973,0,5.6172236609973,0,5.6172236609973
,,,0,5.61840089715205,0,5.61840089715205,0,5.61840089715205
,,,0,5.61957813330679,0,5.61957813330679,0,5.61957813330679
,,,0,5.62075536946154,0,5.62075536946154,0,5.62075536946154
,,,0,5.62193260561629,0,5.62193260561629,0,5.62193260561629
,,,0,5.62310984177104,0,5.62310984177104,0,5.62310984177104
,,,0,5.62428707792579,0,5.62428707792579,0,5.62428707792579
,,,0,5.62546431408054,0,5.62546431408054,0,5.62546431408054
,,,0,5.62664155023528,0,5.62664155023528,0,5.62664155023528
,,,0,5.62781878639003,0,5.62781878639003,0,5.62781878639003
,,,0,5.62899602254478,0,5.62899602254478,0,5.62899602254478
,,,0,5.63017325869953,0,5.63017325869953,0,5.63017325869953
,,,0,5.63135049485428,0,5.63135049485428,0,5.63135049485428
,,,0,5.63252773100903,0,5.63252773100903,0,5.63252773100903
,,,0,5.63370496716377,0,5.63370496716377,0,5.63370496716377
,,,0,5.63488220331852,0,5.63488220331852,0,5.63488220331852
,,,0,5.63605943947327,0,5.63605943947327,0,5.63605943947327
,,,0,5.63723667562802,0,5.63723667562802,0,5.63723667562802
,,,0,5.63841391178277,0,5.63841391178277,0,5.63841391178277
,,,0,5.63959114793751,0,5.63959114793751,0,5.63959114793751
,,,0,5.64076838409226,0,5.64076838409226,0,5.64076838409226
,,,0,5.64194562024701,0,5.64194562024701,0,5.64194562024701
,,,0,5.64312285640176,0,5.64312285640176,0,5.64312285640176
,,,0,5.64430009255651,0,5.64430009255651,0,5.64430009255651
,,,0,5.64547732871126,0,5.64547732871126,0,5.64547732871126
,,,0,5.64665456486601,0,5.64665456486601,0,5.64665456486601
,,,0,5.64783180102075,0,5.64783180102075,0,5.64783180102075
,,,0,5.6490090371755,0,5.6490090371755,0,5.6490090371755
,,,0,5.65018627333025,0,5.65018627333025,0,5.65018627333025
,,,0,5.651363509485,0,5.651363509485,0,5.651363509485
,,,0,5.65254074563975,0,5.65254074563975,0,5.65254074563975
,,,0,5.6537179817945,0,5.6537179817945,0,5.6537179817945
,,,0,5.65489521794925,0,5.65489521794925,0,5.65489521794925
,,,0,5.65607245410399,0,5.65607245410399,0,5.65607245410399
,,,0,5.65724969025874,0,5.65724969025874,0,5.65724969025874
,,,0,5.65842692641349,0,5.65842692641349,0,5.65842692641349
,,,0,5.65960416256824,0,5.65960416256824,0,5.65960416256824
,,,0,5.66078139872299,0,5.66078139872299,0,5.66078139872299
,,,0,5.66195863487773,0,5.66195863487773,0,5.66195863487773
,,,0,5.66313587103248,0,5.66313587103248,0,5.66313587103248
,,,0,5.66431310718723,0,5.66431310718723,0,5.66431310718723
,,,0,5.66549034334198,0,5.66549034334198,0,5.66549034334198
,,,0,5.66666757949673,0,5.66666757949673,0,5.66666757949673
,,,0,5.66784481565148,0,5.66784481565148,0,5.66784481565148
,,,0,5.66902205180622,0,5.66902205180622,0,5.66902205180622
,,,0,5.67019928796097,0,5.67019928796097,0,5.67019928796097
,,,0,5.67137652411572,0,5.67137652411572,0,5.67137652411572
,,,0,5.67255376027047,0,5.67255376027047,0,5.67255376027047
,,,0,5.67373099642522,0,5.67373099642522,0,5.67373099642522
,,,0,5.67490823257997,0,5.67490823257997,0,5.67490823257997
,,,0,5.67608546873471,0,5.67608546873471,0,5.67608546873471
,,,0,5.67726270488946,0,5.67726270488946,0,5.67726270488946
,,,0,5.67843994104421,0,5.67843994104421,0,5.67843994104421
,,,0,5.67961717719896,0,5.67961717719896,0,5.67961717719896
,,,0,5.68079441335371,0,5.68079441335371,0,5.68079441335371
,,,0,5.68197164950846,0,5.68197164950846,0,5.68197164950846
,,,0,5.68314888566321,0,5.68314888566321,0,5.68314888566321
,,,0,5.68432612181795,0,5.68432612181795,0,5.68432612181795
,,,0,5.6855033579727,0,5.6855033579727,0,5.6855033579727
,,,0,5.68668059412745,0,5.68668059412745,0,5.68668059412745
,,,0,5.6878578302822,0,5.6878578302822,0,5.6878578302822
,,,0,5.68903506643695,0,5.68903506643695,0,5.68903506643695
,,,0,5.6902123025917,0,5.6902123025917,0,5.6902123025917
,,,0,5.69138953874645,0,5.69138953874645,0,5.69138953874645
,,,0,5.69256677490119,0,5.69256677490119,0,5.69256677490119
,,,0,5.69374401105594,0,5.69374401105594,0,5.69374401105594
,,,0,5.69492124721069,0,5.69492124721069,0,5.69492124721069
,,,0,5.69609848336544,0,5.69609848336544,0,5.69609848336544
,,,0,5.69727571952019,0,5.69727571952019,0,5.69727571952019
,,,0,5.69845295567493,0,5.69845295567493,0,5.69845295567493
,,,0,5.69963019182968,0,5.69963019182968,0,5.69963019182968
,,,0,5.70080742798443,0,5.70080742798443,0,5.70080742798443
,,,0,5.70198466413918,0,5.70198466413918,0,5.70198466413918
,,,0,5.70316190029393,0,5.70316190029393,0,5.70316190029393
,,,0,5.70433913644868,0,5.70433913644868,0,5.70433913644868
,,,0,5.70551637260343,0,5.70551637260343,0,5.70551637260343
,,,0,5.70669360875817,0,5.70669360875817,0,5.70669360875817
,,,0,5.70787084491292,0,5.70787084491292,0,5.70787084491292
,,,0,5.70904808106767,0,5.70904808106767,0,5.70904808106767
,,,0,5.71022531722242,0,5.71022531722242,0,5.71022531722242
,,,0,5.71140255337717,0,5.71140255337717,0,5.71140255337717
,,,0,5.71257978953191,0,5.71257978953191,0,5.71257978953191
,,,0,5.71375702568666,0,5.71375702568666,0,5.71375702568666
,,,0,5.71493426184141,0,5.71493426184141,0,5.71493426184141
,,,0,5.71611149799616,0,5.71611149799616,0,5.71611149799616
,,,0,5.71728873415091,0,5.71728873415091,0,5.71728873415091
,,,0,5.71846597030566,0,5.71846597030566,0,5.71846597030566
,,,0,5.71964320646041,0,5.71964320646041,0,5.71964320646041
,,,0,5.72082044261515,0,5.72082044261515,0,5.72082044261515
,,,0,5.7219976787699,0,5.7219976787699,0,5.7219976787699
,,,0,5.72317491492465,0,5.72317491492465,0,5.72317491492465
,,,0,5.7243521510794,0,5.7243521510794,0,5.7243521510794
,,,0,5.72552938723415,0,5.72552938723415,0,5.72552938723415
,,,0,5.7267066233889,0,5.7267066233889,0,5.7267066233889
,,,0,5.72788385954365,0,5.72788385954365,0,5.72788385954365
,,,0,5.72906109569839,0,5.72906109569839,0,5.72906109569839
,,,0,5.73023833185314,0,5.73023833185314,0,5.73023833185314
,,,0,5.73141556800789,0,5.73141556800789,0,5.73141556800789
,,,0,5.73259280416264,0,5.73259280416264,0,5.73259280416264
,,,0,5.73377004031739,0,5.73377004031739,0,5.73377004031739
,,,0,5.73494727647214,0,5.73494727647214,0,5.73494727647214
,,,0,5.73612451262688,0,5.73612451262688,0,5.73612451262688
,,,0,5.73730174878163,0,5.73730174878163,0,5.73730174878163
,,,0,5.73847898493638,0,5.73847898493638,0,5.73847898493638
,,,0,5.73965622109113,0,5.73965622109113,0,5.73965622109113
,,,0,5.74083345724588,0,5.74083345724588,0,5.74083345724588
,,,0,5.74201069340063,0,5.74201069340063,0,5.74201069340063
,,,0,5.74318792955537,0,5.74318792955537,0,5.74318792955537
,,,0,5.74436516571012,0,5.74436516571012,0,5.74436516571012
,,,0,5.74554240186487,0,5.74554240186487,0,5.74554240186487
,,,0,5.74671963801962,0,5.74671963801962,0,5.74671963801962
,,,0,5.74789687417437,0,5.74789687417437,0,5.74789687417437
,,,0,5.74907411032911,0,5.74907411032911,0,5.74907411032911
,,,0,5.75025134648386,0,5.75025134648386,0,5.75025134648386
,,,0,5.75142858263861,0,5.75142858263861,0,5.75142858263861
,,,0,5.75260581879336,0,5.75260581879336,0,5.75260581879336
,,,0,5.75378305494811,0,5.75378305494811,0,5.75378305494811
,,,0,5.75496029110286,0,5.75496029110286,0,5.75496029110286
,,,0,5.75613752725761,0,5.75613752725761,0,5.75613752725761
,,,0,5.75731476341235,0,5.75731476341235,0,5.75731476341235
,,,0,5.7584919995671,0,5.7584919995671,0,5.7584919995671
,,,0,5.75966923572185,0,5.75966923572185,0,5.75966923572185
,,,0,5.7608464718766,0,5.7608464718766,0,5.7608464718766
,,,0,5.76202370803135,0,5.76202370803135,0,5.76202370803135
,,,0,5.7632009441861,0,5.7632009441861,0,5.7632009441861
,,,0,5.76437818034085,0,5.76437818034085,0,5.76437818034085
,,,0,5.76555541649559,0,5.76555541649559,0,5.76555541649559
,,,0,5.76673265265034,0,5.76673265265034,0,5.76673265265034
,,,0,5.76790988880509,0,5.76790988880509,0,5.76790988880509
,,,0,5.76908712495984,0,5.76908712495984,0,5.76908712495984
,,,0,5.77026436111459,0,5.77026436111459,0,5.77026436111459
,,,0,5.77144159726934,0,5.77144159726934,0,5.77144159726934
,,,0,5.77261883342408,0,5.77261883342408,0,5.77261883342408
,,,0,5.77379606957883,0,5.77379606957883,0,5.77379606957883
